date,pi_btc_krw,pi_btc_usdt,pi_eth_krw,pi_eth_usdt,pi_bnb_krw,pi_bnb_usdt,pi_xvs_krw,pi_xvs_usdt,pi_eth_btc,pi_bnb_btc,pi_xvs_btc,alpha_xvs_eth,alpha_bnb_eth
2025-02-04,-0.004060,-0.011090,-0.005196,-0.012218,-0.013785,-0.020747,-0.009121,-0.016116,-0.001141,-0.009765,-0.005082,-0.003941,-0.008624
2025-02-05,-0.015841,-0.022212,0.002140,-0.004347,0.016632,0.010052,-0.012768,-0.019158,0.018271,0.032996,0.003123,-0.015147,0.014726
2025-02-06,-0.020728,-0.033165,-0.035130,-0.047385,-0.036297,-0.048536,-0.014793,-0.027305,-0.014707,-0.015898,0.006061,0.020768,-0.001191
2025-02-07,-0.027455,-0.033657,-0.018155,-0.024416,-0.031661,-0.037835,0.001168,-0.005216,0.009563,-0.004324,0.029431,0.019868,-0.013887
2025-02-08,-0.005896,-0.021506,-0.013817,-0.029304,-0.054012,-0.068867,-0.034907,-0.050062,-0.007969,-0.048402,-0.029183,-0.021214,-0.040433
2025-02-09,-0.020716,-0.031854,-0.023990,-0.035090,-0.032583,-0.043586,-0.029582,-0.040619,-0.003343,-0.012118,-0.009053,-0.005711,-0.008775
2025-02-10,-0.016595,-0.026798,-0.019734,-0.029904,-0.026773,-0.036870,-0.002361,-0.012712,-0.003191,-0.010349,0.014474,0.017665,-0.007158
2025-02-11,-0.012857,-0.023106,-0.020181,-0.030354,-0.026833,-0.036937,-0.028946,-0.039028,-0.007420,-0.014158,-0.016299,-0.008880,-0.006739
2025-02-12,-0.021375,-0.035017,-0.022945,-0.036565,-0.026606,-0.040175,-0.019922,-0.033584,-0.001604,-0.005346,0.001485,0.003089,-0.003742
2025-02-13,-0.022637,-0.033331,-0.034710,-0.045272,-0.010298,-0.021128,-0.034552,-0.045117,-0.012353,0.012625,-0.012192,0.000161,0.024977
2025-02-14,-0.009060,-0.017583,-0.004925,-0.013484,-0.010725,-0.019234,0.005934,-0.002718,0.004173,-0.001680,0.015131,0.010959,-0.005853
2025-02-15,-0.009178,-0.024212,-0.002913,-0.018042,-0.009259,-0.024292,-0.000282,-0.015451,0.006323,-0.000082,0.008979,0.002656,-0.006405
2025-02-16,-0.012050,-0.023614,-0.001990,-0.013672,-0.019118,-0.030599,0.016089,0.004196,0.010183,-0.007154,0.028483,0.018300,-0.017337
2025-02-17,-0.019529,-0.033303,-0.019329,-0.033107,-0.050467,-0.063807,0.002893,-0.011197,0.000204,-0.031555,0.022868,0.022664,-0.031758
2025-02-18,-0.020748,-0.027075,-0.020731,-0.027059,-0.020056,-0.026387,-0.036333,-0.042560,0.000017,0.000706,-0.015916,-0.015933,0.000690
2025-02-19,-0.012096,-0.018540,-0.016037,-0.022455,-0.037754,-0.044031,-0.024082,-0.030447,-0.003989,-0.025972,-0.012132,-0.008143,-0.021984
2025-02-20,-0.021718,-0.029938,-0.025040,-0.033231,-0.003802,-0.012172,0.007793,-0.000674,-0.003395,0.018314,0.030167,0.033562,0.021710
2025-02-21,-0.023600,-0.032625,-0.026665,-0.035661,-0.048181,-0.056978,-0.038023,-0.046915,-0.003139,-0.025175,-0.014772,-0.011633,-0.022036
2025-02-22,-0.031461,-0.036186,-0.040842,-0.045521,-0.060384,-0.064969,-0.045069,-0.049728,-0.009686,-0.029863,-0.014050,-0.004364,-0.020177
2025-02-23,-0.010514,-0.021888,-0.016821,-0.028124,-0.028325,-0.039495,0.006084,-0.005482,-0.006375,-0.018001,0.016774,0.023148,-0.011626
2025-02-24,-0.028549,-0.038187,-0.031384,-0.040994,-0.012723,-0.022518,-0.058881,-0.068218,-0.002919,0.016291,-0.031223,-0.028305,0.019209
2025-02-25,-0.027514,-0.034342,-0.027137,-0.033967,-0.036142,-0.042909,-0.049210,-0.055885,0.000388,-0.008872,-0.022310,-0.022698,-0.009260
2025-02-26,-0.007937,-0.017299,-0.008112,-0.017473,-0.004057,-0.013456,-0.057187,-0.066084,-0.000177,0.003910,-0.049644,-0.049467,0.004087
2025-02-27,-0.017985,-0.028297,-0.026898,-0.037117,-0.020630,-0.030914,-0.020758,-0.031041,-0.009077,-0.002693,-0.002824,0.006252,0.006383
2025-02-28,-0.016148,-0.024094,-0.026011,-0.033878,-0.007128,-0.015147,-0.042455,-0.050189,-0.010025,0.009168,-0.026739,-0.016714,0.019194
2025-03-01,-0.025349,-0.029819,-0.027902,-0.032361,-0.017631,-0.022136,-0.015101,-0.019618,-0.002620,0.007919,0.010515,0.013134,0.010539
2025-03-02,-0.015985,-0.024041,-0.007882,-0.016005,-0.007161,-0.015290,0.001720,-0.006482,0.008234,0.008967,0.017992,0.009758,0.000733
2025-03-03,-0.020473,-0.035070,-0.022777,-0.037340,-0.009889,-0.024644,-0.015366,-0.030040,-0.002352,0.010805,0.005213,0.007565,0.013157
2025-03-04,-0.019535,-0.026899,-0.023264,-0.030600,-0.030128,-0.037412,-0.020475,-0.027832,-0.003802,-0.010803,-0.000958,0.002844,-0.007001
2025-03-05,-0.015487,-0.024093,-0.010265,-0.018917,-0.015662,-0.024267,-0.010159,-0.018811,0.005304,-0.000178,0.005412,0.000108,-0.005482
2025-03-06,-0.028501,-0.033828,-0.025625,-0.030968,-0.012901,-0.018314,-0.037642,-0.042919,0.002960,0.016058,-0.009409,-0.012369,0.013097
2025-03-07,-0.010356,-0.024702,-0.003813,-0.018254,-0.000264,-0.014756,0.021250,0.006446,0.006612,0.010198,0.031937,0.025325,0.003586
2025-03-08,-0.019457,-0.030885,-0.009592,-0.021135,-0.007103,-0.018674,0.006044,-0.005681,0.010061,0.012600,0.026008,0.015947,0.002539
2025-03-09,-0.018270,-0.028534,-0.030311,-0.040449,-0.040168,-0.050203,-0.048133,-0.058085,-0.012266,-0.022306,-0.030419,-0.018153,-0.010040
2025-03-10,-0.026122,-0.035538,-0.020692,-0.030161,-0.019206,-0.028690,-0.015632,-0.025150,0.005576,0.007101,0.010772,0.005196,0.001526
2025-03-11,-0.017435,-0.026775,-0.027674,-0.036916,-0.020383,-0.029695,-0.013821,-0.023195,-0.010420,-0.003000,0.003679,0.014099,0.007420
2025-03-12,-0.005036,-0.013083,0.015070,0.006861,-0.000024,-0.008111,0.004907,-0.003220,0.020208,0.005038,0.009994,-0.010214,-0.015170
2025-03-13,-0.015550,-0.027333,-0.026908,-0.038555,-0.024532,-0.036208,-0.004383,-0.016300,-0.011537,-0.009125,0.011343,0.022880,0.002413
2025-03-14,-0.025854,-0.036904,-0.036547,-0.047476,-0.039365,-0.050262,-0.033510,-0.044474,-0.010977,-0.013870,-0.007860,0.003117,-0.002893
2025-03-15,-0.023053,-0.026634,-0.009573,-0.013204,0.003690,0.000010,0.019538,0.015801,0.013797,0.027374,0.043596,0.029799,0.013576
2025-03-16,-0.019925,-0.033887,-0.024290,-0.038190,-0.028665,-0.042503,-0.036063,-0.049795,-0.004454,-0.008918,-0.016466,-0.012012,-0.004464
2025-03-17,-0.022719,-0.027418,-0.021709,-0.026412,-0.027133,-0.031811,-0.032370,-0.037022,0.001034,-0.004517,-0.009874,-0.010909,-0.005551
2025-03-18,-0.023704,-0.030111,-0.015761,-0.022221,-0.025910,-0.032304,-0.022314,-0.028731,0.008136,-0.002260,0.001423,-0.006713,-0.010396
2025-03-19,-0.019083,-0.024663,-0.020552,-0.026124,-0.034383,-0.039876,-0.026640,-0.032178,-0.001498,-0.015598,-0.007705,-0.006207,-0.014100
2025-03-20,-0.020458,-0.031637,-0.021073,-0.032246,-0.022733,-0.033886,-0.048903,-0.059758,-0.000628,-0.002323,-0.029039,-0.028411,-0.001694
2025-03-21,-0.005827,-0.015421,-0.031006,-0.040357,-0.043348,-0.052579,-0.033466,-0.042793,-0.025326,-0.037741,-0.027801,-0.002475,-0.012414
2025-03-22,-0.029018,-0.046151,-0.037045,-0.054037,-0.029032,-0.046165,-0.069473,-0.085893,-0.008268,-0.000015,-0.041664,-0.033397,0.008253
2025-03-23,-0.015947,-0.029103,-0.021499,-0.034581,-0.035212,-0.048110,-0.018231,-0.031357,-0.005642,-0.019576,-0.002321,0.003321,-0.013935
2025-03-24,-0.013482,-0.026432,-0.011310,-0.024288,-0.009990,-0.022985,0.006226,-0.006982,0.002202,0.003540,0.019977,0.017776,0.001338
2025-03-25,-0.017642,-0.028891,-0.017314,-0.028567,-0.011153,-0.022476,-0.043339,-0.054294,0.000334,0.006606,-0.026158,-0.026492,0.006271
2025-03-26,-0.019630,-0.030859,-0.027754,-0.038890,-0.045115,-0.056051,-0.031077,-0.042174,-0.008287,-0.025995,-0.011676,-0.003389,-0.017708
2025-03-27,-0.025333,-0.033946,-0.032567,-0.041117,-0.003256,-0.012065,-0.064298,-0.072567,-0.007423,0.022650,-0.039978,-0.032556,0.030073
2025-03-28,-0.015141,-0.026889,-0.023927,-0.035569,-0.015452,-0.027196,-0.052460,-0.063762,-0.008920,-0.000316,-0.037893,-0.028972,0.008605
2025-03-29,-0.004208,-0.011030,-0.013438,-0.020196,-0.008371,-0.015164,0.007012,0.000114,-0.009269,-0.004180,0.011268,0.020537,0.005089
2025-03-30,-0.025310,-0.038929,-0.019760,-0.033457,-0.009016,-0.022863,-0.021250,-0.034926,0.005694,0.016717,0.004165,-0.001529,0.011023
2025-03-31,-0.007538,-0.021779,0.002721,-0.011668,0.011757,-0.002761,0.014389,-0.000167,0.010336,0.019442,0.022093,0.011757,0.009105
2025-04-01,-0.019517,-0.026008,0.001522,-0.005108,0.010713,0.004022,0.004738,-0.001914,0.021458,0.030832,0.024738,0.003280,0.009374
2025-04-02,-0.011214,-0.022648,-0.021299,-0.032617,-0.035468,-0.046622,-0.016420,-0.027795,-0.010199,-0.024529,-0.005265,0.004934,-0.014329
2025-04-03,-0.008717,-0.016497,-0.002314,-0.010145,-0.006476,-0.014274,0.003215,-0.004659,0.006459,0.002260,0.012037,0.005578,-0.004198
2025-04-04,-0.015141,-0.026654,-0.024453,-0.035857,-0.020797,-0.032243,-0.023231,-0.034649,-0.009455,-0.005743,-0.008214,0.001241,0.003712
2025-04-05,-0.012065,-0.021100,0.001997,-0.007166,0.007652,-0.001563,0.003429,-0.005747,0.014234,0.019958,0.015683,0.001449,0.005724
2025-04-06,-0.027571,-0.039453,-0.029762,-0.041617,-0.032724,-0.044543,-0.039907,-0.051638,-0.002253,-0.005299,-0.012685,-0.010432,-0.003046
2025-04-07,-0.011039,-0.021037,-0.010599,-0.020601,-0.015861,-0.025810,0.000310,-0.009803,0.000445,-0.004875,0.011475,0.011030,-0.005321
2025-04-08,-0.015269,-0.022645,-0.017942,-0.025298,-0.012003,-0.019404,-0.029921,-0.037188,-0.002714,0.003317,-0.014879,-0.012165,0.006031
2025-04-09,-0.019771,-0.024309,-0.013861,-0.018428,-0.023424,-0.027946,-0.030107,-0.034597,0.006028,-0.003727,-0.010544,-0.016573,-0.009756
2025-04-10,-0.011395,-0.022275,-0.017693,-0.028503,-0.023244,-0.033994,-0.011230,-0.022112,-0.006371,-0.011986,0.000167,0.006537,-0.005616
2025-04-11,-0.014427,-0.026970,-0.009681,-0.022284,-0.001179,-0.013890,0.028920,0.015826,0.004815,0.013442,0.043982,0.039167,0.008627
2025-04-12,-0.023551,-0.031068,-0.029722,-0.037191,-0.025811,-0.033310,-0.054375,-0.061654,-0.006320,-0.002314,-0.031567,-0.025247,0.004006
2025-04-13,-0.014086,-0.023632,-0.021521,-0.030995,-0.016950,-0.026468,-0.014271,-0.023815,-0.007541,-0.002905,-0.000188,0.007354,0.004637
2025-04-14,-0.022323,-0.032497,-0.027025,-0.037150,-0.038829,-0.048831,-0.016662,-0.026894,-0.004809,-0.016883,0.005791,0.010600,-0.012074
2025-04-15,-0.023249,-0.034557,-0.028944,-0.040186,-0.036888,-0.048038,-0.024280,-0.035576,-0.005830,-0.013963,-0.001055,0.004775,-0.008133
2025-04-16,-0.016803,-0.024962,-0.010373,-0.018585,-0.016329,-0.024491,-0.009239,-0.017460,0.006540,0.000483,0.007693,0.001154,-0.006057
2025-04-17,-0.025925,-0.039667,-0.022552,-0.036341,-0.019315,-0.033150,-0.026916,-0.040644,0.003463,0.006785,-0.001018,-0.004481,0.003323
2025-04-18,-0.015749,-0.026782,-0.019563,-0.030553,-0.035192,-0.046007,-0.043586,-0.054307,-0.003875,-0.019754,-0.028282,-0.024408,-0.015879
2025-04-19,-0.014373,-0.029291,-0.031098,-0.045764,-0.031261,-0.045923,-0.035160,-0.049764,-0.016970,-0.017134,-0.021091,-0.004121,-0.000165
2025-04-20,-0.020084,-0.030081,-0.011651,-0.021734,-0.030087,-0.039981,0.016224,0.005857,0.008606,-0.010207,0.037053,0.028447,-0.018813
2025-04-21,-0.020464,-0.029614,-0.016112,-0.025303,-0.026759,-0.035851,0.007837,-0.001578,0.004442,-0.006427,0.028892,0.024449,-0.010870
2025-04-22,-0.013425,-0.022307,-0.009336,-0.018255,-0.004096,-0.013062,0.000106,-0.008898,0.004145,0.009456,0.013715,0.009571,0.005311
2025-04-23,-0.013526,-0.021553,-0.005971,-0.014059,-0.005078,-0.013174,-0.005963,-0.014051,0.007659,0.008563,0.007667,0.000008,0.000905
2025-04-24,-0.020074,-0.029493,-0.015150,-0.024616,-0.020964,-0.030374,-0.018246,-0.027682,0.005025,-0.000908,0.001866,-0.003160,-0.005933
2025-04-25,-0.020682,-0.032182,-0.012062,-0.023663,0.008684,-0.003161,-0.010651,-0.022269,0.008802,0.029986,0.010243,0.001441,0.021184
2025-04-26,-0.019525,-0.033363,-0.006994,-0.021008,0.009459,-0.004788,0.027478,0.012977,0.012780,0.029561,0.047939,0.035158,0.016780
2025-04-27,-0.020555,-0.031341,-0.019138,-0.029939,-0.016780,-0.027607,-0.004355,-0.015318,0.001447,0.003855,0.016541,0.015093,0.002407
2025-04-28,0.001158,-0.013318,0.002536,-0.011960,0.003286,-0.011221,-0.004593,-0.018985,0.001376,0.002125,-0.005744,-0.007120,0.000749
2025-04-29,-0.025911,-0.034730,-0.033159,-0.041913,-0.023741,-0.032580,-0.028430,-0.037226,-0.007441,0.002228,-0.002585,0.004856,0.009669
2025-04-30,-0.030365,-0.034726,-0.031917,-0.036272,-0.020862,-0.025266,-0.027424,-0.031799,-0.001601,0.009800,0.003032,0.004634,0.011402
2025-05-01,-0.023782,-0.031712,-0.021890,-0.029835,-0.009614,-0.017659,-0.019140,-0.027108,0.001938,0.014513,0.004755,0.002817,0.012576
2025-05-02,-0.012660,-0.018685,-0.014946,-0.020957,-0.015193,-0.021203,0.012981,0.006800,-0.002315,-0.002565,0.025970,0.028285,-0.000250
2025-05-03,-0.037639,-0.048477,-0.045828,-0.056574,-0.041307,-0.052104,-0.038724,-0.049550,-0.008509,-0.003812,-0.001128,0.007382,0.004697
2025-05-04,-0.011822,-0.023529,-0.012248,-0.023950,-0.022004,-0.033591,-0.051461,-0.062699,-0.000431,-0.010304,-0.040114,-0.039682,-0.009873
2025-05-05,-0.022466,-0.034433,-0.022777,-0.034740,-0.011526,-0.023627,-0.022357,-0.034325,-0.000318,0.011191,0.000111,0.000429,0.011509
2025-05-06,-0.011859,-0.020027,-0.016995,-0.025121,-0.022569,-0.030649,-0.047578,-0.055451,-0.005198,-0.010839,-0.036148,-0.030950,-0.005641
2025-05-07,-0.015491,-0.027077,-0.025072,-0.036545,-0.020356,-0.031885,-0.010234,-0.021882,-0.009731,-0.004942,0.005339,0.015071,0.004789
2025-05-08,-0.012317,-0.023343,-0.024738,-0.035626,-0.030100,-0.040927,-0.030709,-0.041530,-0.012576,-0.018005,-0.018621,-0.006045,-0.005428
2025-05-09,-0.011963,-0.022450,-0.006520,-0.017064,-0.008023,-0.018551,-0.021404,-0.031790,0.005509,0.003989,-0.009555,-0.015064,-0.001521
2025-05-10,-0.024938,-0.035101,-0.032938,-0.043018,-0.038613,-0.048634,-0.033158,-0.043236,-0.008205,-0.014025,-0.008431,-0.000226,-0.005820
2025-05-11,-0.012995,-0.022063,-0.012789,-0.021858,-0.005149,-0.014289,-0.049072,-0.057808,0.000209,0.007949,-0.036552,-0.036761,0.007740
2025-05-12,-0.012372,-0.025565,-0.003407,-0.016719,0.007915,-0.005548,-0.013210,-0.026391,0.009078,0.020542,-0.000848,-0.009926,0.011464
2025-05-13,-0.019434,-0.032314,-0.024402,-0.037217,-0.030707,-0.043439,-0.052466,-0.064912,-0.005067,-0.011496,-0.033687,-0.028620,-0.006429
2025-05-14,-0.016097,-0.016310,-0.015434,-0.015647,-0.021382,-0.021593,0.014364,0.014145,0.000674,-0.005371,0.030960,0.030286,-0.006045
2025-05-15,-0.027414,-0.038685,-0.034198,-0.045391,-0.042893,-0.053985,-0.012773,-0.024214,-0.006976,-0.015915,0.015054,0.022030,-0.008939
2025-05-16,-0.018058,-0.031583,-0.010587,-0.024215,-0.017769,-0.031299,-0.009208,-0.022855,0.007608,0.000294,0.009013,0.001405,-0.007314
2025-05-17,-0.022914,-0.036305,-0.015670,-0.029161,-0.016251,-0.029733,-0.022965,-0.036355,0.007413,0.006819,-0.000052,-0.007466,-0.000594
2025-05-18,-0.031021,-0.037352,-0.030900,-0.037232,-0.035483,-0.041785,-0.025763,-0.032129,0.000124,-0.004605,0.005426,0.005302,-0.004730
2025-05-19,-0.010362,-0.017415,0.000225,-0.006904,-0.002024,-0.009136,0.035216,0.027838,0.010698,0.008426,0.046056,0.035358,-0.002272
2025-05-20,-0.022804,-0.036644,-0.012507,-0.026492,-0.024618,-0.038432,0.002892,-0.011311,0.010537,-0.001856,0.026296,0.015758,-0.012394
2025-05-21,-0.021067,-0.026721,-0.017010,-0.022687,-0.007866,-0.013596,-0.004740,-0.010488,0.004145,0.013485,0.016678,0.012534,0.009340
2025-05-22,-0.024780,-0.035799,-0.021623,-0.032677,-0.035879,-0.046773,-0.032673,-0.043603,0.003237,-0.011382,-0.008094,-0.011331,-0.014619
2025-05-23,-0.018528,-0.025986,-0.038797,-0.046100,-0.046998,-0.054239,-0.018797,-0.026253,-0.020651,-0.029007,-0.000274,0.020377,-0.008356
2025-05-24,-0.020214,-0.030067,-0.017778,-0.027655,-0.028891,-0.038657,-0.000025,-0.010081,0.002487,-0.008856,0.020606,0.018119,-0.011342
2025-05-25,-0.022951,-0.035910,-0.017616,-0.030646,0.005360,-0.007975,-0.009539,-0.022676,0.005460,0.028976,0.013727,0.008267,0.023515
2025-05-26,-0.021142,-0.033890,-0.010584,-0.023470,0.003333,-0.009733,-0.025985,-0.038670,0.010786,0.025004,-0.004948,-0.015734,0.014218
2025-05-27,-0.037915,-0.042560,-0.037352,-0.042000,-0.047454,-0.052053,-0.048469,-0.053063,0.000585,-0.009915,-0.010970,-0.011555,-0.010500
2025-05-28,-0.005816,-0.014245,-0.009282,-0.017682,-0.029694,-0.037921,-0.001148,-0.009617,-0.003486,-0.024018,0.004695,0.008181,-0.020532
2025-05-29,-0.018878,-0.028601,-0.022530,-0.032217,-0.035150,-0.044712,-0.051991,-0.061386,-0.003722,-0.016585,-0.033750,-0.030028,-0.012863
2025-05-30,-0.031864,-0.038275,-0.040753,-0.047105,-0.055440,-0.061695,-0.053054,-0.059324,-0.009181,-0.024351,-0.021887,-0.012706,-0.015171
2025-05-31,-0.015280,-0.031582,-0.018113,-0.034368,-0.000924,-0.017464,0.002096,-0.014494,-0.002876,0.014578,0.017645,0.020522,0.017455
2025-06-01,-0.011279,-0.023480,0.000055,-0.012286,0.001844,-0.010519,0.000274,-0.012069,0.011463,0.013273,0.011685,0.000222,0.001810
2025-06-02,-0.012347,-0.023956,-0.020395,-0.031909,-0.022672,-0.034160,-0.013214,-0.024813,-0.008148,-0.010454,-0.000878,0.007271,-0.002306
2025-06-03,-0.016465,-0.026469,-0.026768,-0.036667,-0.008014,-0.018103,-0.061967,-0.071508,-0.010476,0.008593,-0.046263,-0.035788,0.019068
2025-06-04,-0.018274,-0.028572,-0.036144,-0.046254,-0.047404,-0.057397,-0.072029,-0.081763,-0.018202,-0.029673,-0.054756,-0.036553,-0.011470
2025-06-05,-0.022556,-0.034646,-0.023382,-0.035462,-0.008705,-0.020967,-0.028622,-0.040637,-0.000845,0.014171,-0.006206,-0.005361,0.015016
2025-06-06,-0.035653,-0.041726,-0.023896,-0.030042,-0.022948,-0.029101,-0.004055,-0.010326,0.012192,0.013175,0.032766,0.020574,0.000982
2025-06-07,-0.020978,-0.035408,-0.022382,-0.036792,-0.028045,-0.042371,-0.021727,-0.036147,-0.001434,-0.007218,-0.000765,0.000669,-0.005783
2025-06-08,-0.018876,-0.026773,-0.022354,-0.030223,0.000829,-0.007227,-0.044109,-0.051803,-0.003545,0.020084,-0.025718,-0.022173,0.023629
2025-06-09,-0.011934,-0.023069,-0.008929,-0.020098,-0.009531,-0.020693,-0.023499,-0.034504,0.003042,0.002432,-0.011705,-0.014746,-0.000609
2025-06-10,-0.023221,-0.032889,-0.003729,-0.013590,0.018548,0.008467,0.012672,0.002648,0.019955,0.042762,0.036745,0.016791,0.022807
2025-06-11,-0.014824,-0.021860,-0.013299,-0.020346,-0.019591,-0.026593,-0.016472,-0.023496,0.001548,-0.004839,-0.001672,-0.003220,-0.006387
2025-06-12,-0.026167,-0.041145,-0.016848,-0.031969,-0.009421,-0.024657,0.018527,0.002862,0.009570,0.017196,0.045895,0.036325,0.007626
2025-06-13,-0.024563,-0.031148,-0.021112,-0.027720,-0.015951,-0.022593,-0.044250,-0.050702,0.003538,0.008829,-0.020183,-0.023721,0.005291
2025-06-14,-0.020007,-0.029267,-0.024946,-0.034159,-0.021284,-0.030532,-0.057615,-0.066520,-0.005040,-0.001303,-0.038376,-0.033336,0.003736
2025-06-15,-0.004156,-0.016845,-0.010326,-0.022936,-0.004609,-0.017292,0.001194,-0.011563,-0.006196,-0.000455,0.005372,0.011568,0.005741
2025-06-16,-0.011221,-0.015414,-0.014796,-0.018974,-0.011613,-0.015804,-0.022102,-0.026249,-0.003615,-0.000396,-0.011004,-0.007389,0.003219
2025-06-17,-0.008594,-0.023141,-0.012591,-0.027079,0.007462,-0.007321,-0.007435,-0.021998,-0.004031,0.016195,0.001170,0.005201,0.020226
2025-06-18,-0.021360,-0.031570,-0.020827,-0.031042,-0.008683,-0.019026,-0.023305,-0.033495,0.000545,0.012954,-0.001988,-0.002533,0.012409
2025-06-19,-0.023082,-0.033773,-0.008936,-0.019783,-0.005768,-0.016650,-0.017201,-0.027957,0.014480,0.017722,0.006020,-0.008460,0.003243
2025-06-20,-0.012822,-0.021793,-0.007796,-0.016813,-0.011825,-0.020804,0.037480,0.028052,0.005091,0.001010,0.050955,0.045864,-0.004081
2025-06-21,-0.017915,-0.023428,-0.010139,-0.015695,-0.024338,-0.029815,-0.008041,-0.013609,0.007918,-0.006540,0.010054,0.002136,-0.014458
2025-06-22,-0.020451,-0.032482,-0.021042,-0.033065,-0.022460,-0.034466,-0.010426,-0.022581,-0.000603,-0.002051,0.010234,0.010837,-0.001448
2025-06-23,-0.015051,-0.022849,-0.010171,-0.018007,-0.026797,-0.034501,-0.020842,-0.028594,0.004955,-0.011925,-0.005880,-0.010834,-0.016880
2025-06-24,-0.015097,-0.026202,0.006173,-0.005172,0.012024,0.000613,0.001675,-0.009619,0.021596,0.027537,0.017029,-0.004567,0.005941
2025-06-25,-0.027087,-0.035732,-0.033474,-0.042062,-0.024515,-0.033183,-0.030979,-0.039589,-0.006565,0.002644,-0.004000,0.002565,0.009209
2025-06-26,-0.015316,-0.023297,-0.013624,-0.021618,-0.020527,-0.028465,-0.035671,-0.043487,0.001719,-0.005291,-0.020671,-0.022390,-0.007011
2025-06-27,-0.024380,-0.031258,-0.037794,-0.044578,-0.048390,-0.055099,-0.042800,-0.049549,-0.013749,-0.024610,-0.018881,-0.005132,-0.010861
2025-06-28,-0.013966,-0.018868,-0.019705,-0.024578,-0.011058,-0.015974,-0.022977,-0.027834,-0.005820,0.002950,-0.009138,-0.003318,0.008770
2025-06-29,-0.008320,-0.017706,0.000804,-0.008669,0.009980,0.000421,-0.013497,-0.022835,0.009200,0.018454,-0.005221,-0.014421,0.009253
2025-06-30,-0.025725,-0.035070,-0.020442,-0.029838,-0.050148,-0.059259,-0.011660,-0.021140,0.005422,-0.025068,0.014436,0.009014,-0.030490
2025-07-01,-0.017363,-0.025790,-0.011697,-0.020173,-0.019261,-0.027672,-0.014301,-0.022756,0.005766,-0.001932,0.003115,-0.002651,-0.007698
2025-07-02,-0.024701,-0.034713,-0.023139,-0.033167,-0.018980,-0.029051,-0.019890,-0.029952,0.001602,0.005866,0.004933,0.003331,0.004264
2025-07-03,-0.021028,-0.027258,0.001527,-0.004847,0.016722,0.010252,-0.010397,-0.016694,0.023039,0.038561,0.010860,-0.012179,0.015522
2025-07-04,-0.019627,-0.025096,-0.023967,-0.029411,-0.008621,-0.014151,-0.006697,-0.012237,-0.004427,0.011226,0.013189,0.017616,0.015653
2025-07-05,-0.015419,-0.028350,-0.015512,-0.028441,-0.034303,-0.046986,-0.019083,-0.031965,-0.000094,-0.019180,-0.003721,-0.003627,-0.019085
2025-07-06,-0.021062,-0.035690,-0.031501,-0.045973,-0.034464,-0.048891,-0.048871,-0.063083,-0.010664,-0.013690,-0.028407,-0.017743,-0.003027
2025-07-07,-0.013855,-0.024464,-0.019160,-0.029712,-0.023426,-0.033932,-0.018667,-0.029225,-0.005379,-0.009705,-0.004880,0.000499,-0.004326
2025-07-08,-0.018757,-0.033994,-0.033243,-0.048255,-0.014379,-0.029684,-0.038176,-0.053112,-0.014763,0.004462,-0.019791,-0.005028,0.019225
2025-07-09,-0.021244,-0.033589,-0.022870,-0.035195,-0.015972,-0.028384,-0.015575,-0.027992,-0.001662,0.005386,0.005792,0.007454,0.007047
2025-07-10,-0.014032,-0.024946,-0.006248,-0.017248,-0.040036,-0.050662,0.007973,-0.003185,0.007895,-0.026374,0.022318,0.014423,-0.034269
2025-07-11,-0.017612,-0.028514,-0.024962,-0.035782,-0.014901,-0.025833,-0.062856,-0.073255,-0.007482,0.002759,-0.046055,-0.038573,0.010241
2025-07-12,-0.029320,-0.038674,-0.042878,-0.052101,-0.043547,-0.052764,-0.031704,-0.041035,-0.013967,-0.014657,-0.002456,0.011512,-0.000690
2025-07-13,-0.006896,-0.013045,-0.007420,-0.013566,-0.004049,-0.010215,-0.011675,-0.017795,-0.000527,0.002867,-0.004812,-0.004285,0.003395
2025-07-14,-0.016294,-0.026535,-0.000122,-0.010532,0.006520,-0.003959,-0.017354,-0.027584,0.016439,0.023192,-0.001078,-0.017518,0.006752
2025-07-15,-0.008766,-0.018943,-0.018219,-0.028299,-0.015022,-0.025134,-0.035861,-0.045759,-0.009537,-0.006311,-0.027334,-0.017798,0.003226
2025-07-16,-0.004493,-0.017628,-0.005282,-0.018407,0.000945,-0.012262,-0.003587,-0.016734,-0.000792,0.005463,0.000911,0.001703,0.006255
2025-07-17,-0.011072,-0.022075,-0.006175,-0.017232,0.009845,-0.001390,-0.017015,-0.027951,0.004952,0.021151,-0.006009,-0.010961,0.016199
2025-07-18,-0.003048,-0.014194,-0.004641,-0.015770,0.008303,-0.002971,-0.018063,-0.029042,-0.001598,0.011385,-0.015061,-0.013463,0.012984
2025-07-19,-0.033872,-0.042713,-0.023249,-0.032188,-0.038155,-0.046957,-0.008542,-0.017615,0.010995,-0.004433,0.026217,0.015222,-0.015428
2025-07-20,-0.030222,-0.040693,-0.029269,-0.039750,-0.025180,-0.035706,-0.014162,-0.024807,0.000983,0.005199,0.016560,0.015577,0.004216
2025-07-21,-0.020534,-0.030694,-0.026516,-0.036614,-0.038479,-0.048452,-0.054041,-0.063853,-0.006107,-0.018320,-0.034209,-0.028101,-0.012213
