date,usdkrw,usdt_bithumb_krw,btc_binance_usdt,btc_bithumb_krw,eth_binance_usdt,eth_bithumb_krw,bnb_binance_usdt,bnb_bithumb_krw,xvs_binance_usdt,xvs_bithumb_krw,btc_okx_usdt,eth_okx_usdt,bnb_okx_usdt,btc_bybit_usdt,eth_bybit_usdt,bnb_bybit_usdt
2025-02-23,1150.1954,1163.5712,156687.3112,178326222.0984,1955.4368,2211300.6057,572.1945,639493.5625,10.0907,11676.8709,156701.7599,1949.2078,572.5790,156180.4787,1955.8526,571.8911
2025-02-24,1154.6332,1166.2033,156108.3103,175101925.2099,1986.5707,2221772.3724,565.0813,644160.0907,10.1388,11017.3162,155855.6508,1983.6633,567.1251,155562.3935,1989.8346,563.5381
2025-02-25,1146.6882,1154.7955,157473.2092,175604357.5282,2013.7197,2246447.4662,557.8911,616606.2652,10.4406,11383.0081,157349.7825,2015.1674,558.6732,156960.8392,2018.0995,557.4709
2025-02-26,1159.6288,1170.6767,157440.3928,181123370.2430,2018.7428,2322001.2666,561.0040,647916.7608,10.9486,11970.2931,157290.8632,2014.2121,559.9909,156893.4254,2023.1655,561.2053
2025-02-27,1154.0713,1166.3189,156651.2054,177535279.6116,1979.1133,2222601.8805,551.3631,623185.4709,10.6919,12083.0614,156715.7683,1974.7454,552.0912,156469.4858,1975.7832,552.2681
2025-02-28,1155.2106,1164.6166,156143.6364,177466051.9469,2013.4863,2265498.5188,554.6747,636198.9999,10.8348,11985.1223,156064.5805,2012.8857,554.0363,156173.6486,2009.0326,556.0070
2025-03-01,1154.3137,1159.6319,155443.3290,174881951.3778,2017.2632,2263582.2735,562.9895,638409.0290,10.6961,12160.1935,155115.7165,2015.8587,561.9922,155523.1814,2016.2154,563.9263
2025-03-02,1151.3655,1160.8698,156941.4449,177808557.6328,1991.9990,2275440.2364,560.4521,640664.0206,10.5636,12183.5300,156765.9716,1989.9423,560.2517,157128.5623,1992.9800,560.6545
2025-03-03,1149.7796,1167.1732,159381.6081,179502014.9519,1959.7033,2201905.9272,565.6401,643930.3361,10.0737,11404.5448,159736.9410,1953.0482,566.0018,159814.9874,1966.0898,564.7972
2025-03-04,1154.5197,1163.2566,159724.3698,180802496.5928,1943.2405,2191317.1890,567.8750,635870.3909,10.0773,11396.2280,159838.1158,1940.1200,568.0893,159946.0985,1945.9833,567.7767
2025-03-05,1158.0092,1168.2213,161069.2946,183631064.1282,1954.2185,2239772.4462,558.7892,636948.2250,10.0011,11463.7605,161049.8005,1948.8673,559.6085,161497.5523,1958.1157,559.6226
2025-03-06,1156.1609,1162.5358,156721.0514,176030541.6599,1941.9356,2187657.1261,560.7705,639976.7288,10.3930,11563.7112,156706.2795,1940.5661,563.0868,157289.1408,1941.8954,562.2883
2025-03-07,1150.0481,1166.9647,156913.8380,178589584.4021,1922.7535,2202827.7961,565.3668,650027.4422,10.7804,12661.4689,157115.0563,1923.8011,566.6875,157365.0111,1925.7092,566.7125
2025-03-08,1150.0081,1163.5688,154827.0527,174587913.1770,1894.2793,2157539.9326,560.8731,640427.2318,10.7064,12386.8289,154712.3699,1897.4652,560.9724,155066.4182,1890.7791,562.2843
2025-03-09,1148.6547,1160.7904,156346.4183,176307001.4210,1894.4148,2110070.0021,558.8621,616154.2021,10.4498,11425.4632,156455.1406,1896.4928,559.7516,155921.4471,1894.4732,560.2526
2025-03-10,1161.1672,1172.5041,157830.1235,178479840.3846,1896.6958,2156808.9132,562.8706,641033.9013,10.5043,12006.5287,158027.2887,1894.6434,562.7984,157864.1651,1898.7655,563.1382
2025-03-11,1148.5268,1159.5490,156817.9051,176969275.9833,1919.5814,2143679.0655,571.9729,643535.7940,10.6464,12058.7060,156955.4383,1916.7056,571.2617,156610.6122,1923.8131,572.6003
2025-03-12,1155.1021,1164.5201,157292.3261,180773729.8751,1942.2257,2277277.7551,569.3410,657631.4101,10.5002,12188.2734,157664.6355,1940.7754,569.9197,157057.1965,1941.0054,569.1099
2025-03-13,1145.1637,1159.0362,158670.9498,178878763.0959,1907.9209,2126091.4740,560.3439,625943.3811,10.7656,12274.3640,158956.6653,1914.1588,560.2581,158582.0874,1907.7903,560.2782
2025-03-14,1157.4750,1170.7557,157577.2046,177676186.5317,1912.7356,2133031.3132,556.6509,618946.0986,11.1156,12434.8727,157800.3381,1914.4259,556.0019,157582.7964,1910.5206,556.6657
2025-03-15,1156.2687,1160.5231,156879.4275,177213114.7705,1860.9988,2131214.5806,570.0099,661516.6138,11.0051,12973.4408,157240.5451,1855.8876,570.0849,157112.5628,1861.4159,571.0074
2025-03-16,1149.0572,1165.6633,156834.4293,176621053.7976,1881.7252,2109689.7428,574.2565,640938.8580,10.9262,12102.0785,157145.7234,1875.4762,574.6465,156943.7127,1878.0588,574.5564
2025-03-17,1150.8921,1156.4520,156821.6421,176384281.7342,1913.1659,2154048.1580,576.5881,645585.2266,11.0798,12338.8600,156844.2618,1904.6942,576.8491,156865.9639,1911.7895,576.6441
2025-03-18,1152.1239,1159.7358,158612.6204,178409767.8323,1946.1924,2206915.4972,580.8504,651872.1934,10.9623,12348.0604,158603.6396,1939.4203,580.6609,158807.8663,1942.5822,580.9338
2025-03-19,1161.7446,1168.3914,159601.6865,181878174.1930,1991.8500,2266462.5978,575.6329,645745.2033,11.2898,12766.5034,159427.6083,1986.4783,575.8654,159795.7342,1992.1160,576.4697
2025-03-20,1153.5361,1166.8534,158543.0482,179143744.1126,2000.3152,2258810.8204,555.8158,626578.3995,10.8592,11913.8461,158616.5845,2000.1676,555.4670,158537.8776,1997.8772,556.0128
2025-03-21,1158.5211,1169.8097,160473.7062,184828871.3704,1961.7733,2202287.0886,557.9063,618328.6149,10.6480,11923.1003,160688.1572,1961.9500,556.5001,160284.6399,1960.3819,557.7754
2025-03-22,1147.3818,1167.9918,164734.6413,183528821.7478,1982.3739,2190278.8013,552.4151,615429.7547,10.8143,11546.0957,164524.8392,1985.6222,551.6363,164790.9372,1980.8284,553.7915
2025-03-23,1155.2905,1170.9451,165541.5349,188198632.6385,1986.0353,2245118.8293,558.1123,622078.0123,10.6785,12111.8147,165764.9785,1987.0908,556.8326,165384.3818,1981.6496,558.7349
2025-03-24,1152.0559,1167.3793,163062.6419,185324564.0910,1976.1157,2250847.2607,560.0128,638720.7458,10.6415,12335.9370,163299.0136,1974.1993,560.4389,162792.4982,1971.9529,559.3299
2025-03-25,1157.2191,1170.6242,162244.1297,184439699.5859,1997.2780,2271271.6105,555.6570,635845.4523,10.6441,11783.7096,162430.9141,1991.4750,555.5740,162096.9227,2000.8057,554.6792
2025-03-26,1150.8170,1164.1504,162626.3253,183479263.9986,2044.3388,2287363.5427,552.2618,606879.4597,10.6311,11854.1992,162845.2047,2040.1929,553.2969,162798.2863,2038.9610,552.2232
2025-03-27,1155.4563,1165.7584,162302.7473,182782982.7920,2065.8883,2309304.1251,557.4662,642030.3293,10.8836,11766.9424,162390.1828,2062.6977,559.0035,162284.2285,2059.3868,557.4595
2025-03-28,1151.6544,1165.5569,158627.4602,179917927.6632,2109.4460,2371226.2950,560.8795,635958.1080,10.4788,11434.8449,158680.7176,2104.5514,560.2528,158617.2114,2109.7284,561.3836
2025-03-29,1152.4771,1160.4266,159285.0544,182799900.0917,2131.9477,2424003.8736,561.9814,642249.2072,10.6804,12395.2038,159465.1740,2138.8444,561.2917,159338.1867,2138.3616,561.8342
2025-03-30,1147.9942,1164.2627,156800.8254,175450559.6678,2147.5051,2416608.9359,560.0950,637188.9372,10.5998,11909.9646,156846.2588,2152.6959,559.5192,157275.6967,2145.3316,559.7337
2025-03-31,1150.2915,1167.0377,157431.6259,179727203.6914,2189.0618,2524909.6358,545.4752,634832.5822,10.4149,12152.5719,157574.7769,2186.7843,544.3285,157801.6076,2184.4576,545.2866
2025-04-01,1157.0041,1164.7148,157116.9300,178237043.0243,2166.6848,2510678.5176,544.0388,636198.4480,10.3172,11993.6410,157067.2766,2164.6660,544.4097,157347.8427,2160.1191,543.7019
2025-04-02,1143.9323,1157.3158,153931.0262,174112063.6367,2115.8144,2368798.0912,537.6173,593185.3162,10.3510,11646.4665,154036.2255,2118.6887,537.2136,154051.0182,2110.9080,537.1150
2025-04-03,1148.0854,1157.1675,155240.2771,176675495.5135,2124.0964,2432999.9383,529.0226,603429.7770,9.9093,11413.3354,155079.9661,2121.2453,528.5756,155359.1933,2119.3128,530.0179
2025-04-04,1151.0774,1164.6924,155399.5578,176168589.7522,2114.8874,2374871.4671,523.5237,590083.9373,10.1944,11461.9488,155437.5502,2110.6936,524.1259,155562.1116,2110.7866,524.4982
2025-04-05,1144.0399,1154.5988,155831.2355,176126268.4235,2138.9536,2451935.8771,515.1930,593911.4487,10.0652,11554.4517,155921.7789,2137.6090,515.5421,155815.3787,2141.8380,515.5960
2025-04-06,1153.0681,1167.3317,152483.7773,170976542.7804,2104.9782,2354945.5170,511.5568,570557.0407,9.8672,10923.4867,152749.5331,2100.1464,510.5474,152380.7367,2107.1750,510.9539
2025-04-07,1144.8301,1156.5222,153238.8037,173495817.2200,2115.8945,2396666.1012,504.7579,568696.8484,10.1243,11594.2001,153189.5783,2115.6456,504.4585,153326.8168,2119.4246,503.7983
2025-04-08,1154.9507,1163.6677,151506.8534,172311153.4923,2148.0971,2436433.3250,505.6124,576948.1970,9.7712,10947.5770,151628.1740,2148.4594,504.7937,151551.2118,2155.6739,504.2023
2025-04-09,1151.9472,1157.3059,150636.4698,170094563.2468,2123.4738,2412222.6682,521.5840,586763.1616,9.8297,10982.3994,150576.5586,2127.7921,520.5093,150721.8971,2126.0468,521.9096
2025-04-10,1147.5754,1160.3453,149738.8503,169878599.3628,2095.2036,2361863.8114,531.3703,595613.4179,9.7109,11018.8001,149487.9268,2103.0150,531.3603,149737.4527,2095.7539,531.0347
2025-04-11,1148.2030,1163.0034,149248.1631,168894829.5443,2095.3562,2382602.0803,533.9327,612340.2305,9.7311,11496.4361,149046.2498,2098.2132,533.5523,149253.2020,2093.2007,534.2972
2025-04-12,1152.9527,1161.8970,148523.7982,167207975.9228,2087.6134,2335381.1026,538.6546,605013.8357,10.0986,11010.1639,148550.0775,2092.4583,537.9892,148539.2418,2082.3946,538.7773
2025-04-13,1149.1464,1160.3811,149385.1565,169247323.2730,2094.4158,2354993.5912,530.2553,599012.8136,10.4665,11855.9085,149396.6278,2101.9693,529.7149,149263.8363,2088.5357,529.4889
2025-04-14,1148.4740,1160.5505,148130.9051,166326720.0264,2112.8609,2360987.3711,519.7876,573782.9335,9.9124,11194.4340,147899.6931,2111.0697,519.5051,148003.2586,2114.5132,518.5242
2025-04-15,1158.2901,1171.8568,148225.4117,167696386.5038,2130.9165,2396779.7180,541.0988,603630.1312,9.8893,11176.5608,148142.5832,2129.2964,541.5423,148125.5741,2127.7755,540.7856
2025-04-16,1145.3823,1154.9661,150691.9470,169699657.6972,2142.2822,2428278.7028,542.2699,610964.4854,10.1456,11513.2807,151012.5862,2138.4801,541.7358,150666.7680,2138.4055,543.0953
2025-04-17,1154.6241,1171.1462,151965.1760,170913842.3858,2144.4045,2420143.1850,533.4171,604000.0721,10.1014,11349.4059,152116.1725,2144.1010,532.4425,151753.7838,2145.5941,534.7562
2025-04-18,1155.2028,1168.2984,151366.7320,172105389.2358,2168.3006,2455825.1644,521.6849,581443.4845,10.2228,11294.6771,151486.9554,2166.1315,521.7339,151378.8313,2171.0016,521.8038
2025-04-19,1154.6581,1172.4036,150310.0127,171062202.9936,2229.1270,2493836.2554,510.6244,571165.4427,10.2474,11416.1858,150611.4979,2229.0118,510.9979,150448.3031,2234.2130,510.7058
2025-04-20,1152.4604,1164.3380,150846.7708,170353350.5212,2239.3707,2550716.1433,525.9319,587879.7692,10.1618,11901.0476,151117.4068,2240.6685,526.2229,151215.0373,2243.7640,525.7676
2025-04-21,1142.5752,1153.3492,151413.5557,169461115.9843,2195.3154,2467898.5527,533.8603,593652.9270,10.1421,11678.8895,151343.7203,2202.1524,533.7663,151575.9811,2195.4641,533.4841
2025-04-22,1148.8072,1159.2439,148867.9492,168724621.7999,2186.6163,2488548.5500,528.1607,604269.6588,10.2694,11798.8498,148762.8702,2189.1273,528.7956,148810.1594,2182.5155,527.3249
2025-04-23,1147.1264,1156.5372,151414.4455,171342171.2130,2233.3699,2546660.4429,537.0714,612960.0418,10.1966,11627.0907,151426.9307,2229.8260,537.7445,151750.6576,2228.4166,536.8075
2025-04-24,1139.3484,1150.4057,152722.6785,170511341.3807,2230.8092,2503163.4651,553.5253,617437.3246,10.7058,11975.1160,152499.6722,2229.3727,554.0057,152904.8017,2230.0748,553.5030
2025-04-25,1148.2922,1161.9367,153536.7201,172658672.1341,2244.1667,2545875.1741,560.5649,649281.9762,10.7397,12200.9593,153455.8753,2238.9929,560.4386,153304.6990,2244.3248,561.9079
2025-04-26,1138.9746,1155.2795,155164.6001,173277956.9911,2208.2449,2497544.5044,560.8663,644854.9003,10.5854,12387.7671,154949.3385,2202.6868,561.5070,155388.2775,2206.6041,561.4706
2025-04-27,1145.3644,1158.1172,154921.2408,173793887.8145,2196.2259,2467338.2759,552.3419,622017.2865,11.2483,12827.2771,154916.8383,2190.9447,553.0441,154993.8197,2193.1442,553.8826
2025-04-28,1147.4275,1164.2618,154824.5238,177855647.1805,2176.9305,2504204.0973,541.2850,623126.1585,11.6074,13257.5265,154708.6989,2173.1597,541.3878,154727.2349,2173.9954,543.7443
2025-04-29,1144.5642,1155.0210,157123.2416,175177817.4836,2213.8550,2449876.5069,542.8558,606582.0531,11.8937,13226.0949,157468.7014,2212.1305,543.9653,157233.0246,2210.8454,544.3409
2025-04-30,1150.3929,1155.5913,156292.4120,174338219.8758,2167.5900,2413992.2622,538.0203,606022.7820,11.6758,13063.3587,156714.8381,2168.3173,538.3684,156273.1713,2166.5847,539.1942
2025-05-01,1155.2680,1164.7291,158908.4937,179215965.8360,2160.0857,2440851.1690,528.7503,604975.8222,11.9502,13541.3935,159025.3426,2157.6950,529.4773,159268.4009,2158.1287,528.1086
2025-05-02,1148.0456,1155.0942,159918.4697,181269311.2972,2156.4212,2438667.9202,528.3069,597305.4373,12.7419,14818.2221,159605.3133,2154.3947,529.8869,160319.4209,2152.7008,528.4676
2025-05-03,1156.5544,1169.7282,159107.9411,177090784.2444,2169.2821,2393915.5529,519.6941,576226.5391,12.8685,14306.7975,158734.8253,2171.6113,520.3928,159271.4640,2166.4373,519.8630
2025-05-04,1147.1086,1160.8617,160956.9834,182452467.5554,2167.9380,2456401.5766,523.9446,587796.3739,12.5891,13697.9492,160987.2528,2165.5701,523.6394,160641.8778,2173.0413,524.5565
2025-05-05,1146.8127,1161.0255,163720.1308,183538165.4717,2148.0180,2407266.4247,515.9548,584883.4011,12.5420,14061.7008,163863.3782,2149.9794,515.1406,163553.9571,2152.8630,516.8387
2025-05-06,1144.4248,1153.9641,161052.3725,182126582.9869,2127.6961,2393604.7928,515.8296,577004.8679,12.6953,13837.5814,160852.5609,2133.5344,515.6415,161328.1546,2129.7640,517.6858
2025-05-07,1140.9518,1154.5385,162873.2124,182951802.3742,2120.6010,2358842.8584,521.1331,582484.1662,12.6306,14263.4110,162861.2746,2119.7396,521.0241,162968.6399,2120.1804,522.9225
2025-05-08,1145.7242,1158.6592,163120.4632,184589189.9083,2069.2706,2312164.2402,518.1107,575744.5941,12.2938,13652.7339,162951.0033,2070.3896,518.6850,163190.6836,2064.6857,519.3105
2025-05-09,1148.2439,1160.5614,162533.4511,184395340.9559,2059.8017,2349734.1583,503.9361,573999.3837,12.0595,13550.8144,162757.9101,2063.4668,504.2483,162348.5378,2060.1320,504.5491
2025-05-10,1144.8575,1156.9167,161922.5931,180755421.8968,2099.7863,2324774.5962,498.4168,548583.3325,11.5950,12834.4923,161824.6820,2109.4533,497.2119,161613.9770,2103.7009,499.0768
2025-05-11,1146.4133,1157.0431,161069.5372,182252664.5425,2108.1779,2385935.0949,489.8526,558681.9448,11.9469,13023.9541,161337.3005,2113.6689,490.2967,160754.4945,2109.8573,490.0328
2025-05-12,1148.5087,1164.0582,162149.6499,183926190.7410,2102.1619,2406126.1376,483.1306,559271.7622,12.3965,14049.4673,162618.8892,2107.5050,482.3733,161706.3731,2102.9176,482.5721
2025-05-13,1145.5499,1160.7972,163044.7836,183146116.0336,2071.0276,2314571.4141,482.3910,535634.2609,12.3666,13423.2927,163305.1689,2071.5979,481.9043,163196.8351,2071.3633,480.9336
2025-05-14,1148.1833,1148.4313,163474.5426,184677255.0031,2078.7477,2349944.8654,480.2200,539591.1221,12.6491,14732.0784,163923.4072,2081.1259,481.2204,163788.9223,2078.9130,479.2192
2025-05-15,1142.1100,1155.5011,163428.1998,181536064.8570,2040.1400,2250379.6551,484.8252,529972.9994,13.0129,14672.3476,163917.8473,2045.4726,484.8958,163546.6056,2037.4849,484.5337
2025-05-16,1147.2589,1163.2823,161944.0316,182436764.5573,2020.4142,2293398.2648,482.8193,544075.9545,12.8116,14562.8406,162360.9127,2022.2681,482.8697,161624.5862,2021.4970,482.8452
2025-05-17,1146.0409,1161.9655,160809.4611,180071343.2121,2031.4581,2291651.3994,480.9584,542240.5378,12.4548,13945.8859,160991.7477,2028.5680,481.5820,160449.6512,2037.0816,481.6052
2025-05-18,1149.3489,1156.9079,163853.5320,182482897.5177,2039.8056,2272004.2952,482.6752,535077.4434,12.2943,13766.4175,164017.5471,2038.6578,482.2769,163436.9985,2042.8801,484.3976
2025-05-19,1145.1392,1153.3589,164774.7194,186734744.1892,2066.5991,2367075.0514,478.1102,546394.7806,11.6918,13860.1830,164628.6744,2062.0533,477.5395,164388.9506,2065.8587,478.8846
2025-05-20,1146.9842,1163.4621,166663.8597,186801611.9517,2090.7343,2368047.7157,482.1666,539423.0025,11.8501,13631.2261,166695.0944,2083.6974,481.2631,166402.9245,2082.0424,482.4539
2025-05-21,1136.5853,1143.1874,170513.9800,189720796.1367,2091.2797,2336486.6697,479.0828,540235.1598,12.8484,14534.1220,170685.7742,2085.3175,478.4241,170138.7196,2083.7262,480.6511
2025-05-22,1146.0901,1159.1877,169437.9578,189379174.5873,2071.9279,2323270.7041,479.0737,529361.6834,12.4589,13812.5035,169520.2651,2068.8083,478.9508,169189.5985,2073.4170,479.9289
2025-05-23,1147.7065,1156.4938,166697.2226,187774650.8502,2054.4156,2266388.9026,474.7637,519280.5494,12.0040,13518.1443,166839.9145,2050.4969,474.9373,166592.3650,2053.2889,475.2724
2025-05-24,1147.4904,1159.1469,167554.1261,188380206.5980,2067.9833,2330804.0121,476.2364,530688.4252,11.9342,13693.9893,167860.3115,2066.3250,475.6914,167388.7071,2067.4733,476.5064
2025-05-25,1145.0209,1160.4124,167219.9585,187075916.5787,2051.5802,2307720.3579,468.9821,539872.4722,11.9655,13570.0404,167259.1757,2056.1639,468.7451,167294.6632,2050.3860,468.3119
2025-05-26,1146.8227,1161.9549,169314.6918,190068679.3052,2076.3044,2355949.8788,458.9401,528077.2024,11.6860,13053.5335,169422.2972,2085.0732,458.9726,169583.9296,2077.0621,458.4358
2025-05-27,1153.5599,1159.1567,170608.1550,189344861.8167,2067.3360,2295718.7147,471.0715,517622.1958,11.8964,13058.0124,170601.0773,2073.6404,469.8910,171073.3501,2068.7471,470.2916
2025-05-28,1145.3043,1155.0981,174340.9749,198512169.8929,2048.3535,2324213.5134,476.0771,529062.1942,11.8438,13549.1465,174282.9495,2052.2612,476.3042,174679.8660,2050.6323,477.0123
2025-05-29,1140.3321,1151.7460,173222.1368,193801765.8797,2052.4186,2287709.0922,479.0162,527037.3392,12.1478,13132.3527,172899.4331,2057.1355,479.2101,173600.2029,2058.9117,478.1187
2025-05-30,1149.9748,1157.6408,174325.9701,194082646.2923,2042.2473,2252824.1826,478.1936,519423.7658,12.7313,13863.9851,173955.7429,2051.0168,479.6868,174175.2983,2049.6655,478.0465
2025-05-31,1147.3286,1166.6421,177623.2756,200678300.3178,2048.5473,2307785.9508,479.5958,549745.3206,12.7794,14692.9049,177192.8992,2053.1053,480.1815,177752.9853,2054.6393,479.5636
2025-06-01,1144.1120,1158.4070,175874.2414,198950230.7981,2055.4073,2351744.7544,486.7877,557966.8132,12.5679,14383.0516,175969.8961,2062.7769,487.2239,176023.8440,2056.4214,487.8446
2025-06-02,1145.5817,1159.2072,174050.8664,196927641.8425,2073.4474,2326860.1944,489.6117,548173.5266,12.2189,13812.8405,174100.1785,2077.0723,489.0832,173923.3288,2076.8732,489.7991
2025-06-03,1142.1806,1153.9171,172517.8408,193802090.4585,2053.6980,2282903.3742,491.7363,557150.5558,11.9570,12810.7977,172531.6475,2053.2723,491.9671,172467.7274,2052.9978,491.5833
2025-06-04,1137.3616,1149.4186,173851.3874,194118549.3001,2040.5431,2236951.5931,499.0395,540682.1447,12.3525,13037.2780,173750.5141,2040.6345,500.1603,173509.4008,2040.3842,499.1894
2025-06-05,1151.2821,1165.7015,172735.7697,194382012.2174,2074.2380,2332197.1108,511.2101,583423.8852,11.8485,13250.5234,172466.8543,2071.6196,511.8820,172601.3136,2068.1617,510.4823
2025-06-06,1142.9061,1150.1488,174517.5876,192345949.9427,2061.7037,2300027.7614,508.2326,567532.3948,12.2500,13943.8220,174167.6832,2060.4477,507.7001,174152.3642,2058.9629,508.1829
2025-06-07,1156.1126,1173.4079,173657.8377,196556258.8651,2084.9464,2356481.6068,518.0438,582120.6056,11.7196,13254.7566,173421.4628,2079.6965,517.3942,173354.9347,2088.2079,518.1532
2025-06-08,1143.9271,1153.2092,174462.3728,195805097.2568,2068.0817,2312851.0508,523.3084,599122.9475,11.6235,12709.9097,174340.9814,2063.1928,522.8169,174607.8164,2070.8602,525.0494
2025-06-09,1147.7770,1160.8590,176082.4235,199691411.4852,2071.5124,2356404.5079,530.1048,602642.9824,11.7836,13207.1545,175694.0961,2067.9592,529.7928,176407.1637,2072.4366,531.5499
2025-06-10,1143.7880,1155.2226,177036.8133,197790599.1742,2105.3685,2399115.3346,530.4705,617999.8994,11.6923,13543.0158,176937.5746,2108.1920,529.6830,176947.9330,2104.8886,531.0061
2025-06-11,1148.0603,1156.3186,178205.1219,201557369.0528,2050.3623,2322634.3802,526.5418,592658.6484,11.6545,13159.7304,178019.4554,2050.0856,527.3472,177966.8319,2051.1344,526.5704
2025-06-12,1140.1998,1158.0103,179382.5266,199179956.1963,2072.8552,2323650.2983,519.5287,586785.6525,11.2859,13106.6185,179470.7164,2070.0862,519.1655,178743.4583,2073.2843,520.9560
2025-06-13,1144.5732,1152.3521,180876.5260,201941202.2961,2087.0696,2338371.9233,521.4115,587274.3607,11.4954,12575.1497,180477.4653,2086.7038,521.2828,180427.3271,2090.4660,522.1736
2025-06-14,1143.9799,1154.8927,180567.3312,202432632.4102,2099.6363,2342023.2664,519.1780,581287.8152,11.3924,12281.8205,180611.2427,2097.4259,519.0651,180071.3170,2109.2097,520.5338
2025-06-15,1142.7725,1157.5210,180344.4590,205236153.0743,2095.5967,2370061.0896,510.6642,580883.1105,10.6858,12226.0154,180171.4070,2096.2937,511.2056,180102.2985,2103.0186,511.5677
2025-06-16,1141.4206,1146.2814,178160.7588,201074416.7173,2111.7298,2374707.3418,504.2208,568844.2860,10.1011,11274.7491,178271.0086,2115.5398,504.5185,178088.6494,2119.3058,505.1452
2025-06-17,1144.9551,1162.0051,178474.5572,202589188.7211,2152.2117,2433159.9148,510.8125,589221.4453,9.9266,11281.0511,178493.6427,2146.5901,511.7850,178374.5981,2157.7197,511.4571
2025-06-18,1142.9644,1155.0144,179552.5506,200838583.0311,2140.8662,2395971.7478,501.6630,568404.1002,9.6111,10729.1228,179793.0306,2136.1258,502.2154,179538.5762,2139.1083,502.1794
2025-06-19,1144.5063,1157.1706,176705.7801,197572776.6826,2126.8717,2412465.4371,503.1435,572529.1688,9.6958,10906.0383,176757.9744,2123.1090,503.3716,176877.9385,2124.4382,504.1582
2025-06-20,1143.8631,1154.3531,175843.0996,198561462.9195,2148.9242,2438911.8170,507.9704,574177.8802,9.4241,11183.8837,175717.2378,2149.1178,508.9951,176017.8938,2141.0387,508.2114
2025-06-21,1138.1805,1144.6052,174773.0418,195359480.1523,2138.1576,2408935.0122,514.8916,571776.4703,10.0755,11375.5043,174993.0276,2143.1555,514.5316,174603.0293,2130.5934,514.8129
2025-06-22,1147.8079,1162.0807,174422.3583,196109014.3787,2215.7105,2489696.6131,514.3375,577101.1217,10.0274,11389.5698,174480.9251,2217.1835,513.1754,174549.4543,2210.7200,515.5282
2025-06-23,1137.9436,1147.0243,176072.3831,197344781.6742,2206.6074,2485455.7304,521.1970,577199.8887,10.2774,11451.3412,176173.5198,2209.9009,520.4654,176043.0629,2207.5607,522.0471
2025-06-24,1142.4222,1155.4498,176018.8835,198051995.2256,2215.2252,2546344.6916,518.3635,599310.4518,10.0916,11548.1663,175914.0374,2214.8003,518.2554,176183.2816,2216.5745,518.7891
2025-06-25,1141.3835,1151.6164,176475.5325,195970218.4023,2229.6053,2459648.3338,518.9675,577819.6873,10.0379,11102.1846,176161.0863,2223.9274,519.0777,176501.6776,2231.4381,519.4786
2025-06-26,1141.6770,1151.0060,177664.8529,199729148.0877,2279.6978,2567220.8569,514.6779,575534.5191,10.1585,11183.9926,177316.3708,2277.0809,514.3466,177571.2783,2281.9814,514.5002
2025-06-27,1140.6782,1148.7775,178948.5231,199146233.0965,2263.7756,2484646.7027,515.6104,559685.1797,10.3211,11269.1801,178803.3386,2260.4920,513.9577,179108.1308,2259.6335,515.2164
2025-06-28,1145.9137,1151.6385,181833.5037,205455386.0813,2313.6772,2599029.8885,521.8682,591403.3672,10.4682,11720.0258,181840.9402,2310.0430,521.5045,181546.3820,2310.4672,523.0470
2025-06-29,1138.0116,1148.8859,183144.6312,206686690.1108,2277.8849,2594343.1817,527.0914,605822.7277,10.3746,11647.1061,182885.2815,2275.3233,527.6202,183313.5162,2275.0914,529.0535
2025-06-30,1143.2229,1154.2946,182657.5861,203446520.8067,2260.6788,2531627.4056,536.9757,583097.6552,10.4398,11795.8705,182245.4734,2261.4666,536.5658,182758.1750,2256.4703,538.8205
2025-07-01,1147.8204,1157.7502,182480.6782,205818363.9899,2242.9668,2544409.8722,556.0684,625973.1649,10.4330,11803.9911,182232.6816,2241.7712,556.0267,182775.1137,2239.9610,557.6670
2025-07-02,1144.9316,1156.8071,180127.8054,201139818.8130,2222.1523,2485342.1350,556.4808,625039.4602,10.6184,11915.4968,180054.4907,2222.8033,556.5341,180519.4676,2221.4523,556.1234
2025-07-03,1143.5405,1150.8643,178848.0878,200219409.4563,2221.8292,2544630.4399,569.4753,662107.7290,9.8446,11140.7043,178543.7902,2221.5989,570.5597,178839.0804,2218.3967,568.4259
2025-07-04,1137.7497,1144.1315,179851.1702,200609376.4345,2283.7288,2536038.0214,570.8649,643901.7847,9.6759,10935.0514,179365.2925,2280.3524,571.1253,179525.5844,2284.6702,571.7225
2025-07-05,1144.2451,1159.4727,177986.9516,200520424.9695,2300.1751,2591137.2030,575.3180,635723.0693,9.8983,11109.9973,177706.2638,2297.4945,576.0711,177727.0531,2299.4624,575.5602
2025-07-06,1143.0300,1160.3682,184838.7994,206826309.4986,2341.2681,2591837.7680,583.6313,644116.5438,9.6486,10489.6557,184385.4932,2334.2820,582.6709,184481.7056,2344.1291,583.6412
2025-07-07,1143.4427,1155.8777,184574.2130,208125882.2968,2338.0667,2622222.3303,584.0665,652201.6026,9.4796,10637.0573,184172.4373,2330.3076,582.9278,184842.7715,2341.1035,584.8840
2025-07-08,1142.6564,1160.6802,187447.6303,210170741.4682,2388.9576,2639012.8081,581.5435,654949.7841,9.4753,10413.6698,187223.3814,2388.0772,581.4167,187970.1664,2392.0437,581.3774
