date,eth_binance_okx,eth_binance_bybit,eth_okx_bybit,eth_binance_bithumb,eth_okx_bithumb,eth_bybit_bithumb,bnb_binance_okx,bnb_binance_bybit,bnb_okx_bybit,bnb_binance_bithumb,bnb_okx_bithumb,bnb_bybit_bithumb
2024-11-30,-0.003238,-0.003476,-0.000239,-0.007713,-0.010926,-0.011162,0.002318,-0.000767,-0.003077,0.019908,0.022272,0.019126
2024-12-01,0.000312,0.000119,-0.000193,-0.010087,-0.009779,-0.009970,-0.000518,0.001513,0.002032,-0.031801,-0.032303,-0.030336
2024-12-02,-0.001361,-0.002653,-0.001294,-0.004102,-0.005458,-0.006745,-0.000080,-0.002058,-0.001978,0.009088,0.009007,0.007011
2024-12-03,-0.002998,-0.000760,0.002244,-0.010996,-0.013960,-0.011748,-0.002597,-0.001873,0.000726,-0.046849,-0.049325,-0.048635
2024-12-04,-0.000080,0.003163,0.003244,0.014610,0.014529,0.017820,-0.001748,0.000408,0.002160,-0.028212,-0.029911,-0.027816
2024-12-05,0.001438,0.002935,0.001495,0.017848,0.019311,0.020835,0.002842,-0.000446,-0.003278,0.006238,0.009098,0.005790
2024-12-06,0.000424,0.004806,0.004379,0.006408,0.006835,0.011244,-0.000140,0.000195,0.000335,0.005931,0.005790,0.006127
2024-12-07,-0.001213,0.002701,0.003919,0.009646,0.008421,0.012373,-0.000106,0.001000,0.001106,0.007756,0.007649,0.008764
2024-12-08,-0.002367,0.000367,0.002740,0.001600,-0.000771,0.001967,-0.001556,0.001877,0.003439,0.007212,0.005645,0.009103
2024-12-09,0.001180,-0.003459,-0.004634,-0.003779,-0.002603,-0.007225,0.001542,0.000136,-0.001404,-0.010935,-0.009410,-0.010800
2024-12-10,-0.000801,-0.003102,-0.002303,-0.001104,-0.001905,-0.004203,0.000579,-0.001080,-0.001658,0.001311,0.001890,0.000229
2024-12-11,-0.000313,-0.003910,-0.003598,-0.018099,-0.018406,-0.021938,-0.001533,-0.003513,-0.001982,-0.017048,-0.018555,-0.020501
2024-12-12,0.004307,-0.005006,-0.009273,-0.004834,-0.000548,-0.009816,0.001018,-0.003322,-0.004335,-0.015310,-0.014308,-0.018581
2024-12-13,0.001325,-0.004709,-0.006026,0.004003,0.005333,-0.000725,-0.000036,-0.005196,-0.005160,-0.003574,-0.003610,-0.008751
2024-12-14,0.000027,-0.000916,-0.000943,-0.017542,-0.017516,-0.018442,0.000069,-0.003752,-0.003820,-0.010174,-0.010106,-0.013887
2024-12-15,0.003533,0.001748,-0.001779,0.008981,0.012546,0.010745,0.001982,-0.002250,-0.004224,0.014126,0.016136,0.011844
2024-12-16,0.001277,0.005529,0.004246,0.003595,0.004877,0.009144,0.000436,-0.002008,-0.002442,-0.003130,-0.002696,-0.005131
2024-12-17,0.000839,0.002547,0.001707,0.002695,0.003536,0.005249,-0.000944,-0.001193,-0.000249,0.003080,0.002133,0.001883
2024-12-18,0.001054,0.002125,0.001070,-0.004875,-0.003827,-0.002761,0.000425,-0.001987,-0.002410,-0.003631,-0.003208,-0.005610
2024-12-19,-0.000323,-0.000661,-0.000337,-0.012742,-0.013061,-0.013394,-0.002635,-0.003534,-0.000901,-0.008471,-0.011084,-0.011976
2024-12-20,-0.001597,0.000740,0.002340,-0.010288,-0.011868,-0.009556,-0.002772,-0.002066,0.000709,-0.009170,-0.011916,-0.011216
2024-12-21,0.003263,-0.001028,-0.004277,-0.008266,-0.005030,-0.009286,0.000757,0.000545,-0.000212,0.002522,0.003281,0.003068
2024-12-22,0.001974,-0.000968,-0.002936,-0.002142,-0.000172,-0.003107,0.000918,0.000053,-0.000864,-0.025157,-0.024262,-0.025105
2024-12-23,0.000901,0.001517,0.000616,0.013112,0.014025,0.014649,0.002635,0.001166,-0.001464,0.030801,0.033517,0.032003
2024-12-24,-0.003030,0.003698,0.006748,-0.012903,-0.015893,-0.009252,-0.000245,0.001894,0.002139,-0.017656,-0.017897,-0.015796
2024-12-25,-0.001865,0.002988,0.004862,0.009151,0.007268,0.012166,-0.000395,0.002294,0.002690,0.008380,0.007981,0.010693
2024-12-26,0.002024,0.000513,-0.001508,0.006290,0.008328,0.006806,-0.001564,0.001479,0.003048,-0.005452,-0.007007,-0.003980
2024-12-27,0.000389,0.001062,0.000673,0.006436,0.006827,0.007505,-0.001704,0.004134,0.005848,-0.001026,-0.002728,0.003104
2024-12-28,0.000583,-0.000119,-0.000701,-0.002437,-0.001856,-0.002556,-0.002711,0.004223,0.006953,-0.009720,-0.012406,-0.005539
2024-12-29,-0.000817,0.001458,0.002277,0.005031,0.004209,0.006496,-0.001801,0.003053,0.004863,0.012011,0.010188,0.015100
2024-12-30,-0.001082,0.002105,0.003190,0.007104,0.006014,0.009223,-0.002047,0.003373,0.005430,0.006224,0.004165,0.009618
2024-12-31,-0.001153,0.001722,0.002878,-0.009206,-0.010348,-0.007500,-0.002134,0.000319,0.002459,0.002473,0.000333,0.002792
2025-01-01,0.002294,0.003991,0.001693,-0.016363,-0.014107,-0.012438,0.001069,0.001494,0.000424,-0.011502,-0.010445,-0.010025
2025-01-02,0.002341,0.002188,-0.000152,0.011385,0.013753,0.013599,-0.001851,0.001218,0.003075,0.003022,0.001165,0.004243
2025-01-03,0.004736,0.001348,-0.003371,0.004175,0.008931,0.005530,-0.003323,0.000338,0.003673,0.006656,0.003311,0.006997
2025-01-04,-0.001028,0.001767,0.002798,0.007912,0.006875,0.009692,-0.003561,-0.002102,0.001464,0.022286,0.018646,0.020138
2025-01-05,-0.003435,0.002874,0.006330,0.011532,0.008058,0.014439,-0.002242,-0.000470,0.001776,0.003423,0.001174,0.002951
2025-01-06,-0.004933,0.002720,0.007690,0.003057,-0.001891,0.005785,-0.004133,-0.000673,0.003475,0.014182,0.009990,0.013500
2025-01-07,-0.004142,-0.000204,0.003954,0.001215,-0.002931,0.001011,-0.001959,0.002506,0.004473,0.006971,0.004999,0.009494
2025-01-08,-0.000260,-0.002315,-0.002056,-0.006477,-0.006735,-0.008777,0.001032,0.001600,0.000568,0.015621,0.016669,0.017247
2025-01-09,-0.002650,-0.000616,0.002039,0.005417,0.002752,0.004797,0.000794,0.002942,0.002146,0.024239,0.025052,0.027252
2025-01-10,-0.002668,-0.001167,0.001505,-0.021627,-0.024237,-0.022769,0.000957,0.003437,0.002478,-0.028571,-0.027641,-0.025232
2025-01-11,-0.001238,-0.000265,0.000974,0.001106,-0.000133,0.000840,0.000890,0.002732,0.001840,-0.025239,-0.024371,-0.022576
2025-01-12,-0.000731,0.002446,0.003179,0.008153,0.007416,0.010619,-0.002014,0.001751,0.003773,0.018838,0.016786,0.020623
2025-01-13,-0.004129,0.002218,0.006373,-0.000866,-0.004992,0.001350,-0.002201,0.002674,0.004885,0.016775,0.014538,0.019494
2025-01-14,-0.000221,-0.000568,-0.000346,0.000670,0.000448,0.000102,-0.001811,-0.000295,0.001519,-0.002548,-0.004354,-0.002842
2025-01-15,0.000365,-0.004023,-0.004386,-0.000079,0.000286,-0.004101,-0.002389,-0.004071,-0.001686,0.000971,-0.001419,-0.003103
2025-01-16,-0.001760,-0.004839,-0.003084,-0.008809,-0.010554,-0.013606,-0.003329,-0.005037,-0.001714,-0.023055,-0.026308,-0.027977
2025-01-17,0.000124,-0.001995,-0.002119,-0.005752,-0.005628,-0.007735,-0.000032,-0.002625,-0.002593,0.001083,0.001050,-0.001545
2025-01-18,-0.000822,-0.002557,-0.001736,-0.002273,-0.003093,-0.004824,0.000932,-0.005170,-0.006096,-0.002857,-0.001928,-0.008012
2025-01-19,0.000425,-0.000158,-0.000584,0.002836,0.003263,0.002678,-0.003076,-0.001879,0.001200,0.005078,0.001987,0.003190
2025-01-20,0.002054,-0.000825,-0.002873,0.005400,0.007465,0.004570,-0.000792,-0.001562,-0.000770,0.009823,0.009023,0.008246
2025-01-21,0.000515,0.000302,-0.000212,-0.008265,-0.007755,-0.007966,-0.001283,-0.003337,-0.002057,-0.002492,-0.003771,-0.005820
2025-01-22,-0.000501,0.001521,0.002024,-0.002966,-0.003466,-0.001449,-0.000258,-0.002227,-0.001969,0.020515,0.020251,0.018243
2025-01-23,-0.001664,0.001734,0.003404,0.010308,0.008627,0.012060,0.001204,-0.001302,-0.002504,0.007245,0.008458,0.005933
2025-01-24,-0.003732,-0.001687,0.002052,0.003995,0.000249,0.002302,-0.000482,0.000888,0.001371,-0.001100,-0.001581,-0.000212
2025-01-25,-0.003041,0.001183,0.004237,-0.007375,-0.010394,-0.006200,-0.000189,0.001346,0.001535,-0.012485,-0.012672,-0.011156
2025-01-26,-0.003994,0.002030,0.006048,-0.001930,-0.005915,0.000096,-0.002637,0.000001,0.002645,0.002725,0.000081,0.002726
2025-01-27,0.000531,0.001032,0.000501,-0.004721,-0.004193,-0.003694,-0.000300,-0.001392,-0.001092,-0.016334,-0.016629,-0.017703
2025-01-28,0.003212,0.002091,-0.001117,-0.006036,-0.002843,-0.003958,0.000979,-0.001699,-0.002675,-0.008492,-0.007522,-0.010177
2025-01-29,0.002274,0.004261,0.001982,-0.003508,-0.001241,0.000739,-0.002178,-0.000970,0.001211,0.008317,0.006121,0.007339
2025-01-30,0.000043,0.004040,0.003996,-0.000428,-0.000385,0.003610,-0.002972,-0.004664,-0.001696,0.002477,-0.000502,-0.002198
2025-01-31,0.000708,0.000107,-0.000600,0.006804,0.007517,0.006912,0.001116,-0.006427,-0.007535,0.012300,0.013430,0.005794
2025-02-01,0.000891,-0.001141,-0.002030,-0.000590,0.000300,-0.001731,0.002558,-0.001961,-0.004507,-0.001994,0.000559,-0.003951
2025-02-02,-0.002284,-0.000385,0.001903,-0.009246,-0.011508,-0.009627,-0.001768,-0.001214,0.000555,-0.016528,-0.018267,-0.017722
2025-02-03,-0.003321,-0.001260,0.002068,-0.010428,-0.013714,-0.011674,0.001714,-0.002913,-0.004619,-0.000343,0.001371,-0.003255
2025-02-04,-0.003309,0.000164,0.003484,-0.001141,-0.004446,-0.000977,0.000858,0.001540,0.000682,-0.009765,-0.008916,-0.008240
2025-02-05,-0.002896,0.000550,0.003456,0.018271,0.015322,0.018831,-0.000263,0.003515,0.003780,0.032996,0.032724,0.036628
2025-02-06,-0.002144,0.000673,0.002823,-0.014707,-0.016820,-0.014044,-0.003435,0.004015,0.007476,-0.015899,-0.019279,-0.011947
2025-02-07,-0.000917,0.003410,0.004331,0.009563,0.008637,0.013006,-0.001987,0.004522,0.006522,-0.004324,-0.006302,0.000179
2025-02-08,0.001327,0.003157,0.001827,-0.007969,-0.006652,-0.004837,0.000060,0.005297,0.005237,-0.048402,-0.048345,-0.043362
2025-02-09,0.000591,0.002538,0.001945,-0.003343,-0.002753,-0.000813,0.000393,0.002637,0.002243,-0.012118,-0.011729,-0.009512
2025-02-10,0.002398,0.001893,-0.000504,-0.003191,-0.000800,-0.001304,-0.001091,0.001043,0.002136,-0.010349,-0.011428,-0.009317
2025-02-11,0.003257,0.001374,-0.001877,-0.007420,-0.004187,-0.006056,-0.000227,0.001315,0.001542,-0.014158,-0.014382,-0.012862
2025-02-12,0.003234,0.002093,-0.001138,-0.001604,0.001625,0.000485,0.000674,-0.000637,-0.001310,-0.005346,-0.004675,-0.005979
2025-02-13,0.001445,-0.002078,-0.003517,-0.012353,-0.010926,-0.014405,0.001820,-0.000506,-0.002322,0.012625,0.014468,0.012112
2025-02-14,0.001367,0.000496,-0.000869,0.004173,0.005545,0.004671,0.004492,0.000197,-0.004276,-0.001680,0.002804,-0.001484
2025-02-15,-0.000064,-0.002117,-0.002053,0.006323,0.006258,0.004192,0.000267,-0.000196,-0.000462,-0.000082,0.000184,-0.000278
2025-02-16,-0.001637,-0.005718,-0.004088,0.010183,0.008530,0.004407,0.000295,0.001221,0.000926,-0.007154,-0.006862,-0.005942
2025-02-17,-0.002608,-0.005708,-0.003108,0.000204,-0.002405,-0.005506,-0.002503,0.000678,0.003189,-0.031555,-0.033979,-0.030898
2025-02-18,0.001109,-0.006312,-0.007412,0.000017,0.001126,-0.006295,-0.001561,-0.002406,-0.000847,0.000706,-0.000855,-0.001701
2025-02-19,-0.001285,-0.004495,-0.003214,-0.003989,-0.005268,-0.008466,-0.003257,-0.002433,0.000827,-0.025972,-0.029145,-0.028342
2025-02-20,0.003080,0.002081,-0.000996,-0.003395,-0.000326,-0.001322,-0.000447,0.000208,0.000655,0.018314,0.017859,0.018526
2025-02-21,0.003267,0.003576,0.000308,-0.003139,0.000118,0.000426,0.002573,-0.000267,-0.002833,-0.025175,-0.022667,-0.025435
2025-02-22,0.005025,0.001394,-0.003613,-0.009686,-0.004710,-0.008305,0.002122,-0.000677,-0.002792,-0.029863,-0.027805,-0.030520
2025-02-23,0.003288,-0.003447,-0.006713,-0.006375,-0.003108,-0.009799,-0.000579,-0.002706,-0.002128,-0.018001,-0.018570,-0.020658
2025-02-24,-0.000155,-0.005132,-0.004977,-0.002919,-0.003073,-0.008035,-0.005216,-0.000768,0.004472,0.016291,0.010989,0.015510
2025-02-25,-0.001502,-0.005417,-0.003921,0.000388,-0.001114,-0.005031,-0.002183,-0.002502,-0.000320,-0.008872,-0.011035,-0.011352
2025-02-26,0.001297,-0.005653,-0.006941,-0.000177,0.001120,-0.005829,0.000858,-0.003832,-0.004685,0.003910,0.004771,0.000064
2025-02-27,0.002625,0.000523,-0.002096,-0.009077,-0.006475,-0.008558,-0.000907,-0.002797,-0.001891,-0.002693,-0.003598,-0.005483
2025-02-28,-0.000208,0.002409,0.002618,-0.010025,-0.010231,-0.007640,0.000645,-0.002204,-0.002848,0.009168,0.009820,0.006944
2025-03-01,-0.001412,0.001034,0.002449,-0.002620,-0.004028,-0.001589,-0.000337,-0.001148,-0.000812,0.007919,0.007580,0.006762
2025-03-02,-0.000086,0.000699,0.000785,0.008234,0.008148,0.008939,-0.000761,0.000831,0.001593,0.008967,0.008199,0.009805
2025-03-03,0.005645,-0.000538,-0.006148,-0.002352,0.003279,-0.002889,0.001589,0.004216,0.002622,0.010805,0.012412,0.015067
2025-03-04,0.002322,-0.000023,-0.002340,-0.003802,-0.001490,-0.003826,0.000335,0.001562,0.001227,-0.010803,-0.010472,-0.009259
2025-03-05,0.002624,0.000663,-0.001956,0.005304,0.007942,0.005971,-0.001585,0.001166,0.002755,-0.000178,-0.001763,0.000988
2025-03-06,0.000611,0.003646,0.003032,0.002960,0.003573,0.006617,-0.004207,0.000916,0.005145,0.016058,0.011783,0.016988
2025-03-07,0.000737,0.001336,0.000598,0.006612,0.007354,0.007957,-0.001051,0.000494,0.001547,0.010198,0.009136,0.010697
2025-03-08,-0.002418,0.003400,0.005833,0.010061,0.007618,0.013495,-0.000918,-0.000968,-0.000050,0.012600,0.011671,0.011620
2025-03-09,-0.000401,-0.002749,-0.002349,-0.012266,-0.012662,-0.014981,-0.000895,-0.005193,-0.004302,-0.022306,-0.023180,-0.027383
2025-03-10,0.002334,-0.000875,-0.003201,0.005576,0.007922,0.004696,0.001378,-0.000260,-0.001635,0.007101,0.008489,0.006840
2025-03-11,0.002379,-0.003519,-0.005883,-0.010420,-0.008066,-0.013902,0.002123,-0.002416,-0.004530,-0.003000,-0.000884,-0.005409
2025-03-12,0.003116,-0.000867,-0.003971,0.020208,0.023387,0.019323,0.001349,-0.001089,-0.002435,0.005038,0.006394,0.003943
2025-03-13,-0.001464,-0.000492,0.000974,-0.011537,-0.012985,-0.012023,0.001954,-0.000443,-0.002392,-0.009125,-0.007188,-0.009563
2025-03-14,0.000532,0.001195,0.000663,-0.010977,-0.010451,-0.009795,0.002585,0.000009,-0.002569,-0.013870,-0.011321,-0.013861
2025-03-15,0.005062,0.001262,-0.003781,0.013798,0.018930,0.015077,0.002170,-0.000263,-0.002428,0.027374,0.029603,0.027103
2025-03-16,0.005323,0.002650,-0.002659,-0.004454,0.000846,-0.001815,0.001305,0.000174,-0.001129,-0.008918,-0.007625,-0.008745
2025-03-17,0.004593,0.001003,-0.003573,0.001034,0.005632,0.002038,-0.000308,0.000185,0.000494,-0.004517,-0.004824,-0.004332
2025-03-18,0.003435,0.003092,-0.000342,0.008136,0.011599,0.011253,0.000270,0.001087,0.000817,-0.002260,-0.001991,-0.001175
2025-03-19,0.001610,0.001082,-0.000528,-0.001498,0.000110,-0.000418,-0.001494,-0.000237,0.001258,-0.015598,-0.017069,-0.015832
2025-03-20,0.000538,0.001188,0.000650,-0.000628,-0.000091,0.000558,0.001092,-0.000387,-0.001477,-0.002323,-0.001233,-0.002709
2025-03-21,0.001246,-0.000469,-0.001713,-0.025326,-0.024112,-0.025784,0.003867,-0.000944,-0.004792,-0.037741,-0.034020,-0.038649
2025-03-22,-0.002907,0.001122,0.004041,-0.008268,-0.011151,-0.007155,0.000137,-0.002145,-0.002281,-0.000015,0.000122,-0.002159
2025-03-23,0.000818,0.001262,0.000443,-0.005642,-0.004829,-0.004387,0.003651,-0.002063,-0.005693,-0.019576,-0.015997,-0.021599
2025-03-24,0.002422,0.000451,-0.001966,0.002202,0.004629,0.002654,0.000688,-0.000438,-0.001125,0.003540,0.004230,0.003100
2025-03-25,0.004069,-0.002669,-0.006710,0.000334,0.004404,-0.002335,0.001301,0.000854,-0.000446,0.006606,0.007915,0.007465
2025-03-26,0.003381,0.003698,0.000316,-0.008287,-0.004934,-0.004620,-0.000527,0.001127,0.001656,-0.025995,-0.026508,-0.024897
2025-03-27,0.002086,0.003043,0.000954,-0.007423,-0.005352,-0.004403,-0.002213,-0.000102,0.002115,0.022650,0.020387,0.022546
2025-03-28,0.002662,-0.000198,-0.002853,-0.008920,-0.006282,-0.009117,0.001455,-0.000962,-0.002414,-0.000316,0.001139,-0.001278
2025-03-29,-0.002097,-0.002667,-0.000571,-0.009269,-0.011347,-0.011911,0.002361,0.000596,-0.001761,-0.004180,-0.001829,-0.003587
2025-03-30,-0.002122,0.004045,0.006180,0.005694,0.003559,0.009761,0.001319,0.003676,0.002354,0.016717,0.018058,0.020454
2025-03-31,0.001952,0.004463,0.002506,0.010336,0.012308,0.014845,0.003018,0.002697,-0.000320,0.019442,0.022518,0.022191
2025-04-01,0.000616,0.004514,0.003895,0.021458,0.022087,0.026068,-0.000997,0.002090,0.003090,0.030832,0.029804,0.032986
2025-04-02,-0.000674,0.003106,0.003782,-0.010199,-0.010867,-0.007125,0.001435,0.001715,0.000280,-0.024529,-0.023129,-0.022855
2025-04-03,0.000310,0.003025,0.002714,0.006459,0.006771,0.009503,-0.000188,-0.001113,-0.000926,0.002260,0.002072,0.001145
2025-04-04,0.002232,0.002991,0.000757,-0.009455,-0.007244,-0.006493,-0.000905,-0.000814,0.000091,-0.005743,-0.006642,-0.006552
2025-04-05,0.001210,-0.001448,-0.002656,0.014234,0.015462,0.012765,-0.000097,-0.000883,-0.000787,0.019958,0.019859,0.019057
2025-04-06,0.004048,-0.001718,-0.005742,-0.002253,0.001785,-0.003967,0.003723,0.000503,-0.003208,-0.005300,-0.001596,-0.004799
2025-04-07,-0.000204,-0.001092,-0.000889,0.000445,0.000241,-0.000648,0.000272,0.002480,0.002208,-0.004875,-0.004605,-0.002407
2025-04-08,0.000632,-0.003223,-0.003853,-0.002714,-0.002084,-0.005929,0.002424,0.003090,0.000665,0.003317,0.005749,0.006417
2025-04-09,-0.002426,-0.000644,0.001787,0.006028,0.003587,0.005381,0.001666,-0.000057,-0.001720,-0.003727,-0.002067,-0.003784
2025-04-10,-0.005384,-0.000272,0.005140,-0.006371,-0.011720,-0.006641,-0.001657,0.000623,0.002283,-0.011986,-0.013623,-0.011371
2025-04-11,-0.002713,0.001064,0.003787,0.004815,0.002090,0.005884,-0.000641,-0.000648,-0.000008,0.013442,0.012792,0.012785
2025-04-12,-0.002139,0.002610,0.004759,-0.006320,-0.008445,-0.003726,0.001414,-0.000124,-0.001536,-0.002314,-0.000903,-0.002437
2025-04-13,-0.003517,0.002001,0.005538,-0.007541,-0.011032,-0.005555,0.001097,0.000634,-0.000462,-0.002905,-0.001811,-0.002272
2025-04-14,-0.000714,-0.001642,-0.000929,-0.004809,-0.005519,-0.006444,-0.001018,0.001573,0.002593,-0.016883,-0.017883,-0.015336
2025-04-15,0.000202,0.000802,0.000600,-0.005830,-0.005630,-0.005033,-0.001377,-0.000095,0.001284,-0.013963,-0.015321,-0.014056
2025-04-16,0.003910,0.001646,-0.002255,0.006540,0.010475,0.008196,0.003116,-0.001687,-0.004788,0.000483,0.003600,-0.001205
2025-04-17,0.001135,-0.001945,-0.003077,0.003463,0.004602,0.001511,0.002826,-0.003892,-0.006699,0.006785,0.009630,0.002867
2025-04-18,0.001796,-0.001164,-0.002955,-0.003875,-0.002085,-0.005035,0.000700,-0.000148,-0.000848,-0.019754,-0.019067,-0.019899
2025-04-19,0.002058,-0.001358,-0.003409,-0.016970,-0.014947,-0.018305,0.001273,0.000761,-0.000512,-0.017134,-0.015883,-0.016387
2025-04-20,0.001214,0.000479,-0.000734,0.008606,0.009830,0.009088,0.001240,0.002755,0.001513,-0.010207,-0.008980,-0.007481
2025-04-21,-0.003564,0.001005,0.004586,0.004442,0.000862,0.005452,-0.000285,0.001779,0.002064,-0.006427,-0.006711,-0.004660
2025-04-22,-0.001852,0.001490,0.003348,0.004145,0.002285,0.005641,-0.001906,0.001196,0.003108,0.009456,0.007532,0.010664
2025-04-23,0.001672,0.004448,0.002772,0.007659,0.009343,0.012141,-0.001169,0.002713,0.003887,0.008563,0.007384,0.011300
2025-04-24,-0.000817,0.001522,0.002341,0.005025,0.004204,0.006555,-0.002326,0.001233,0.003567,-0.000908,-0.003232,0.000324
2025-04-25,0.001783,-0.001582,-0.003359,0.008802,0.010600,0.007206,-0.000301,-0.003898,-0.003597,0.029986,0.029676,0.025972
2025-04-26,0.001133,0.002186,0.001053,0.012780,0.013927,0.014995,-0.002527,0.000364,0.002898,0.029561,0.026959,0.029935
2025-04-27,0.002382,0.001874,-0.000506,0.001447,0.003833,0.003324,-0.001298,-0.002314,-0.001018,0.003855,0.002552,0.001532
2025-04-28,0.000986,0.000721,-0.000265,0.001376,0.002363,0.002098,-0.000938,-0.005149,-0.004215,0.002125,0.001186,-0.003034
2025-04-29,0.002980,0.002061,-0.000916,-0.007441,-0.004483,-0.005395,0.000155,-0.002031,-0.002186,0.002228,0.002383,0.000192
2025-04-30,0.002366,0.000341,-0.002021,-0.001601,0.000761,-0.001261,0.002054,-0.002300,-0.004345,0.009800,0.011875,0.007478
2025-05-01,0.001844,0.003174,0.001327,0.001938,0.003785,0.005118,-0.000639,0.003483,0.004124,0.014513,0.013865,0.018047
2025-05-02,-0.001019,0.004240,0.005265,-0.002315,-0.003332,0.001915,-0.004934,0.002202,0.007172,-0.002565,-0.007487,-0.000368
2025-05-03,-0.003415,0.002342,0.005777,-0.008509,-0.011895,-0.006187,-0.003684,0.000702,0.004403,-0.003812,-0.007482,-0.003112
2025-05-04,0.001282,-0.004302,-0.005576,-0.000431,0.000850,-0.004731,0.000771,-0.003122,-0.003890,-0.010304,-0.009541,-0.013394
2025-05-05,-0.000038,-0.003263,-0.003225,-0.000318,-0.000356,-0.003580,0.002457,-0.002724,-0.005168,0.011191,0.013676,0.008437
2025-05-06,-0.003974,0.000740,0.004732,-0.005198,-0.009151,-0.004462,-0.000876,-0.001879,-0.001004,-0.010839,-0.011706,-0.012698
2025-05-07,0.000333,0.000784,0.000451,-0.009731,-0.009402,-0.008955,0.000136,-0.002838,-0.002973,-0.004942,-0.004807,-0.007766
2025-05-08,-0.001579,0.002652,0.004238,-0.012576,-0.014135,-0.009958,-0.002145,-0.001881,0.000265,-0.018005,-0.020111,-0.019852
2025-05-09,-0.000398,-0.001298,-0.000901,0.005509,0.005110,0.004204,0.000761,-0.002351,-0.003110,0.003989,0.004753,0.001628
2025-05-10,-0.005185,-0.003763,0.001429,-0.008205,-0.013347,-0.011937,0.001817,-0.003226,-0.005034,-0.014025,-0.012233,-0.017205
2025-05-11,-0.000940,-0.002750,-0.001812,0.000209,-0.000731,-0.002542,0.000755,-0.002323,-0.003076,0.007949,0.008711,0.005608
2025-05-12,0.000351,-0.003092,-0.003442,0.009078,0.009432,0.005958,0.004468,-0.001580,-0.006021,0.020542,0.025102,0.018930
2025-05-13,0.001321,0.000770,-0.000550,-0.005067,-0.003752,-0.004300,0.002608,0.003966,0.001354,-0.011496,-0.008918,-0.007576
2025-05-14,0.001600,0.001843,0.000243,0.000674,0.002275,0.002519,0.000661,0.004015,0.003352,-0.005371,-0.004713,-0.001377
2025-05-15,0.000381,0.002029,0.001647,-0.006976,-0.006597,-0.004961,0.002850,0.001327,-0.001519,-0.015915,-0.013110,-0.014610
2025-05-16,0.001655,-0.002507,-0.004155,0.007608,0.009276,0.005082,0.002469,-0.002026,-0.004485,0.000294,0.002764,-0.001733
2025-05-17,0.002560,-0.004992,-0.007532,0.007413,0.009992,0.002384,-0.000163,-0.003577,-0.003415,0.006819,0.006655,0.003217
2025-05-18,0.001565,-0.004043,-0.005599,0.000124,0.001689,-0.003919,0.001828,-0.006089,-0.007902,-0.004605,-0.002786,-0.010666
2025-05-19,0.001316,-0.001984,-0.003296,0.010698,0.012028,0.008693,0.000308,-0.003954,-0.004261,0.008426,0.008736,0.004438
2025-05-20,0.003565,0.002603,-0.000959,0.010537,0.014140,0.013167,0.002065,-0.002160,-0.004217,-0.001856,0.000205,-0.004012
2025-05-21,0.003870,0.001416,-0.002444,0.004145,0.008030,0.005567,0.002386,-0.005456,-0.007823,0.013485,0.015903,0.007955
2025-05-22,0.001994,-0.002183,-0.004169,0.003237,0.005238,0.001047,0.000743,-0.003245,-0.003985,-0.011382,-0.010648,-0.014590
2025-05-23,0.002769,-0.000081,-0.002841,-0.020651,-0.017939,-0.020730,0.000490,-0.001699,-0.002188,-0.029007,-0.028531,-0.030657
2025-05-24,0.002631,-0.000741,-0.003363,0.002487,0.005125,0.001744,0.002975,-0.001553,-0.004515,-0.008856,-0.005907,-0.010395
2025-05-25,-0.001995,0.001029,0.003031,0.005460,0.003454,0.006495,0.000740,0.001878,0.001137,0.028976,0.029737,0.030909
2025-05-26,-0.003573,0.001225,0.004815,0.010786,0.007175,0.012024,0.000565,0.002692,0.002126,0.025004,0.025583,0.027763
2025-05-27,-0.003082,0.002043,0.005140,0.000585,-0.002499,0.002629,0.002471,0.004390,0.001914,-0.009915,-0.007469,-0.005569
2025-05-28,-0.002236,0.000830,0.003074,-0.003486,-0.005714,-0.002658,-0.000809,-0.000020,0.000790,-0.024018,-0.024808,-0.024038
2025-05-29,-0.004152,-0.000978,0.003187,-0.003722,-0.007858,-0.004696,-0.002267,0.004064,0.006345,-0.016585,-0.018814,-0.012589
2025-05-30,-0.006390,-0.004480,0.001922,-0.009181,-0.015513,-0.013620,-0.005230,-0.000557,0.004698,-0.024351,-0.029454,-0.024895
2025-05-31,-0.004638,-0.002237,0.002412,-0.002876,-0.007501,-0.005107,-0.003640,0.000797,0.004453,0.014578,0.010886,0.015388
2025-06-01,-0.003031,0.000357,0.003398,0.011463,0.008398,0.011824,-0.000352,-0.001318,-0.000966,0.013273,0.012917,0.011938
2025-06-02,-0.001462,-0.002381,-0.000920,-0.008148,-0.009599,-0.010510,0.001364,-0.001115,-0.002476,-0.010454,-0.009105,-0.011558
2025-06-03,0.000287,0.000050,-0.000237,-0.010476,-0.010191,-0.010426,-0.000389,0.000021,0.000410,0.008593,0.008200,0.008614
2025-06-04,-0.000625,-0.001889,-0.001265,-0.018202,-0.018816,-0.020057,-0.002820,-0.002267,0.000555,-0.029673,-0.032409,-0.031872
2025-06-05,-0.000295,0.002157,0.002453,-0.000845,-0.001140,0.001311,-0.002867,0.000646,0.003524,0.014171,0.011263,0.014826
2025-06-06,-0.001397,-0.000764,0.000633,0.012192,0.010779,0.011418,-0.000958,-0.001995,-0.001038,0.013175,0.012204,0.011153
